"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","ENU_B","CTL_B","ENU_C","CTL_C"
"ENSG00000156831.8","ENSG00000156831","NSMCE2",286053,"protein_coding","8",125091679,125367120,39.89,279.937964517329,256.276172891895,319.77618182831,292.809082135101,266.78263921366,264.742801338291
"ENSG00000156853.13","ENSG00000156853","ZNF689",115509,"protein_coding","16",30602558,30624012,48.18,154.203116047681,167.971274367347,185.311992296264,164.454415993687,163.156324808354,123.213630811532
"ENSG00000156858.12","ENSG00000156858","PRR14",78994,"protein_coding","16",30650717,30656413,58.12,456.678459064286,420.408103845132,461.020078395585,520.638614536111,386.945067619813,401.276824669988
"ENSG00000156860.16","ENSG00000156860","FBRS",64319,"protein_coding","16",30658431,30670810,59.44,1613.2018294219,1587.56850173481,1866.6793370331,1699.89710971035,1523.52730327801,1294.57564805359
"ENSG00000156869.14","ENSG00000156869","FRRS1",391059,"protein_coding","1",99703970,99766635,38.2,65.2397798663266,57.5901512116619,16.949267588073,17.6487665944445,101.421499205193,100.735468433752
"ENSG00000156873.16","ENSG00000156873","PHKG2",5261,"protein_coding","16",30748293,30761176,52.58,303.661520832357,298.508950447114,280.227890789473,263.127065589899,278.909122814281,244.762212558042
"ENSG00000156875.14","ENSG00000156875","MFSD14A",64645,"protein_coding","1",100038095,100083377,39.5,1003.50643212568,1097.09238058216,1210.17770578841,1220.9737616702,935.944052447923,1093.9372357186
"ENSG00000156876.10","ENSG00000156876","SASS6",163786,"protein_coding","1",100083563,100132955,36.48,56.9365351560669,42.2327775552187,76.8366797325974,53.7485164467172,45.1987116023143,67.4344871333382
"ENSG00000156928.5","ENSG00000156928","MALSU1",115416,"protein_coding","7",23298739,23311729,41.44,536.15237271963,517.351525051429,549.156269853564,515.825314555808,524.746017626869,557.791436781933
"ENSG00000156931.16","ENSG00000156931","VPS8",23355,"protein_coding","3",184812143,185052614,38.45,773.387935869908,682.443291858193,701.699678146221,711.566180421465,801.450325241037,850.007547693066
"ENSG00000156958.15","ENSG00000156958","GALK2",2585,"protein_coding","15",49155656,49367869,38.36,341.619210936401,415.608924577493,436.161152599744,410.734931652525,320.800611616426,282.225816521008
"ENSG00000156966.7","ENSG00000156966","B3GNT7",93010,"protein_coding","2",231395671,231408799,54.15,15.4203116047681,23.0360604846647,20.3391211056876,22.4620665747475,1.10240760005645,1.6650490650207
"ENSG00000156970.13","ENSG00000156970","BUB1B",701,"protein_coding","15",40161023,40221123,38.74,158.947827310687,130.537676079767,176.272382915959,165.256632657071,229.300780811741,349.660303654346
"ENSG00000156973.14","ENSG00000156973","PDE6D",5147,"protein_coding","2",231732433,231786272,42.51,212.325829019499,190.047498998484,160.453066500424,228.631749064394,195.126145209991,205.633559530056
"ENSG00000156976.17","ENSG00000156976","EIF4A2",1974,"protein_coding","3",186783205,186789897,41.92,6608.19661155101,7496.31801605132,8278.02229001484,7329.05143667475,4832.95491864746,4613.01843463984
"ENSG00000156983.17","ENSG00000156983","BRPF1",7862,"protein_coding","3",9731729,9748019,51.62,328.571254963136,340.741728002333,405.652470941213,356.184198542424,300.95727481541,338.004960199201
"ENSG00000156990.14","ENSG00000156990","RPUSD3",285367,"protein_coding","3",9837849,9844602,52.21,348.73627783091,298.508950447114,388.70320335314,354.579765215657,334.029502817103,302.206405301256
"ENSG00000157014.11","ENSG00000157014","TATDN2",9797,"protein_coding","3",10248023,10281218,46.98,830.324471025975,764.989175261575,882.491865752333,866.393996454546,957.992204449052,840.849777835452
"ENSG00000157020.18","ENSG00000157020","SEC13",6396,"protein_coding","3",10293131,10321112,46.78,3311.80846157789,3372.86318929633,3629.40316619269,3625.21710183157,3457.15023377702,3042.87716632532
"ENSG00000157021.9","ENSG00000157021","CIBAR1P1",NA,"unprocessed_pseudogene","15",41163162,41164374,45.26,24.9097341307793,18.2368812170263,31.6386328310695,29.682016545202,2.20481520011289,6.66019626008279
"ENSG00000157036.13","ENSG00000157036","EXOG",9941,"protein_coding","3",38496127,38542161,42.1,177.926672362709,164.131930953236,134.464189532046,181.300965924748,233.710411211967,239.76706536298
"ENSG00000157045.9","ENSG00000157045","NTAN1",123803,"protein_coding","16",15037854,15056079,47.6,870.654516761523,830.258013301458,934.46961968909,847.943013196718,377.023399219305,426.252560645298
"ENSG00000157064.11","ENSG00000157064","NMNAT2",23057,"protein_coding","1",183248237,183418380,44.39,71.1706689450836,56.6303153581342,64.4072168346773,101.079299586364,63.9396408032739,50.7839964831313
"ENSG00000157077.16","ENSG00000157077","ZFYVE9",9372,"protein_coding","1",52142089,52348671,40.85,914.543095944324,835.057192569097,1006.78649473153,939.395712822475,827.908107642392,820.036664522693
"ENSG00000157106.18","ENSG00000157106","SMG1",23049,"protein_coding","16",18804860,18926408,39.93,1900.25686083373,1753.6201043951,1820.35133895904,1798.56975930657,1784.79790449139,2240.32351698535
"ENSG00000157107.14","ENSG00000157107","FCHO2",115548,"protein_coding","5",72956041,73090522,37.02,591.902730059945,558.62446675312,639.55236365662,622.520130785859,543.486946827828,561.954059444485
"ENSG00000157110.16","ENSG00000157110","RBPMS",11030,"protein_coding","8",30384511,30572256,42.18,4654.56174900847,5102.48739735324,5471.22357742995,5577.81246050783,3104.37980175895,2941.30917335906
"ENSG00000157111.13","ENSG00000157111","TMEM171",134285,"protein_coding","5",73120569,73131809,47.02,91.3356918128573,99.8229287668806,77.9666309051356,93.8593496159091,72.7589016037255,54.1140946131727
"ENSG00000157150.5","ENSG00000157150","TIMP4",7079,"protein_coding","3",12153068,12158912,48.37,5.93088907875697,5.75901512116619,22.599023450764,7.21994997045455,9.92166840050802,6.66019626008279
"ENSG00000157168.20","ENSG00000157168","NRG1",3084,"protein_coding","8",31639222,32855666,37.94,604.950686033211,469.359732375044,303.956865412775,274.358098877273,712.155309636465,605.245335135023
"ENSG00000157181.16","ENSG00000157181","ODR4",54953,"protein_coding","1",186375838,186421378,35.17,264.517652912561,286.990920204782,272.318232581706,217.40071577702,329.619872416878,363.813220707022
"ENSG00000157184.7","ENSG00000157184","CPT2",1376,"protein_coding","1",53196792,53214197,44.5,342.805388752153,296.589278740059,299.437060722622,322.491098680303,406.788404420829,375.468564162167
"ENSG00000157191.20","ENSG00000157191","NECAP2",55707,"protein_coding","1",16440721,16460078,49.37,1793.50085741611,1823.68812170263,1656.508418941,1964.62860862702,1462.89488527491,1448.59268656801
"ENSG00000157193.18","ENSG00000157193","LRP8",7804,"protein_coding","1",53242364,53328469,51.87,217.070540282505,223.641753871954,179.662236433573,195.740865865657,268.987454413773,257.250080545698
"ENSG00000157212.19","ENSG00000157212","PAXIP1",22976,"protein_coding","7",154943687,155003124,40.84,196.905517414731,196.766349973178,210.170918092105,147.607866062626,160.951509608241,206.466084062566
"ENSG00000157216.16","ENSG00000157216","SSBP3",23648,"protein_coding","1",54225432,54413479,50.93,1054.51207820299,1072.13664839044,1006.78649473153,1127.11441205429,1148.70871925882,1129.73579061654
"ENSG00000157224.16","ENSG00000157224","CLDN12",9069,"protein_coding","7",90383721,90513402,39.02,536.15237271963,551.905615778426,466.669834258276,536.682947803788,406.788404420829,461.218591010733
"ENSG00000157227.14","ENSG00000157227","MMP14",4323,"protein_coding","14",22836560,22849041,57.24,15612.4724109198,15269.0687579186,18014.8115437765,14662.1139566664,12647.9223954476,13006.5307714092
"ENSG00000157240.4","ENSG00000157240","FZD1",8321,"protein_coding","7",91264433,91271326,47.62,771.015580238406,839.856371836735,621.473144896009,625.728997439394,857.673112843916,902.456593241218
"ENSG00000157259.8","ENSG00000157259","GATAD1",57798,"protein_coding","7",92447482,92460075,41.76,972.665808916143,869.611283296094,1141.25068426358,892.867146346213,648.215668833191,709.310901698817
"ENSG00000157303.11","ENSG00000157303","SUSD3",203328,"protein_coding","9",93058688,93085133,52.28,23.7235563150279,2.87950756058309,18.0792187606112,12.8354666141414,2.20481520011289,0.832524532510349
"ENSG00000157306.14","ENSG00000157306","ZFHX2-AS1",NA,"lncRNA","14",23511760,23560778,52.26,26.0959119465307,19.196717070554,16.949267588073,23.2642832381313,49.6083420025401,57.444192743214
"ENSG00000157326.19","ENSG00000157326","DHRS4",10901,"protein_coding","14",23953734,23969279,45,492.263793536828,477.998255056793,542.376562818335,548.716197754546,690.107157635336,638.546316435437
"ENSG00000157343.9","ENSG00000157343","ARMC12",221481,"protein_coding","6",35737032,35749079,46.92,1.18617781575139,6.71885097469388,1.1299511725382,4.81329998030303,4.40963040022579,1.6650490650207
"ENSG00000157349.17","ENSG00000157349","DDX19B",11269,"protein_coding","16",70289663,70335305,45.56,380.763078856197,392.572864092828,403.392568596137,392.283948394697,517.029164426474,484.529277921023
"ENSG00000157350.13","ENSG00000157350","ST3GAL2",6483,"protein_coding","16",70375977,70439237,51.87,747.292023923378,782.266220625074,507.348076469651,639.36668071692,1191.70261566102,823.366762652735
"ENSG00000157353.17","ENSG00000157353","FCSK",197258,"protein_coding","16",70454595,70480274,55.18,147.086049153173,178.529468756152,157.063212982809,163.652199330303,149.927433607677,149.021891319352
"ENSG00000157368.12","ENSG00000157368","IL34",146433,"protein_coding","16",70579895,70660682,48.52,8.30324471025975,12.4778660958601,4.51980469015279,40.1108331691919,1.10240760005645,5.82767172757244
"ENSG00000157379.14","ENSG00000157379","DHRS1",115817,"protein_coding","14",24290598,24299780,47.91,294.172098306346,238.999127528397,219.21052747241,247.082732322222,265.680231613604,250.589884285615
"ENSG00000157399.17","ENSG00000157399","ARSL",415,"protein_coding","X",2934045,2968475,45.89,11.8617781575139,20.1565529240816,25.9888769683786,14.4398999409091,30.8674128015805,34.9660303654346
"ENSG00000157404.17","ENSG00000157404","KIT",3815,"protein_coding","4",54657267,54740783,41.08,300.102987385103,259.155680452478,25.9888769683786,32.8908831987374,59.5300104030481,95.7403212386901
"ENSG00000157426.14","ENSG00000157426","AASDH",132949,"protein_coding","4",56338287,56387508,38.98,200.464050861985,182.368812170263,285.877646652164,182.905399251515,199.535775610217,198.140838737463
"ENSG00000157429.16","ENSG00000157429","ZNF19",7567,"protein_coding","16",71464555,71565089,43.01,28.4682675780334,16.3172095099709,20.3391211056876,16.0443332676768,23.1505596011854,21.6456378452691
"ENSG00000157445.15","ENSG00000157445","CACNA2D3",55799,"protein_coding","3",54122552,55074557,42.18,3.55853344725418,8.63852268174928,1.1299511725382,2.40664999015152,6.61444560033868,10.8228189226345
"ENSG00000157450.16","ENSG00000157450","RNF111",54778,"protein_coding","15",58865175,59097419,39.52,727.127001055604,648.849036984724,703.959580491297,758.896963561111,665.854190434094,702.650705438734
"ENSG00000157456.8","ENSG00000157456","CCNB2",9133,"protein_coding","15",59105126,59125045,42.59,168.437249836698,169.890946074402,227.120185680178,222.214015757323,346.155986417724,421.257413450236
"ENSG00000157483.9","ENSG00000157483","MYO1E",4643,"protein_coding","15",59132434,59372871,43.51,1513.56289289878,1463.74967662974,1511.87466885611,1718.34809296818,1225.87725126277,1507.70192837624
"ENSG00000157500.12","ENSG00000157500","APPL1",26060,"protein_coding","3",57227726,57278105,37.48,767.457046791152,842.735879397319,935.599570861628,789.381196769697,816.884031641827,825.864336250266
"ENSG00000157510.14","ENSG00000157510","AFAP1L1",134265,"protein_coding","5",149271859,149343637,46.21,314.337121174119,341.70156385586,315.256377138157,312.062282056313,200.638183210273,210.628706725118
"ENSG00000157514.18","ENSG00000157514","TSC22D3",1831,"protein_coding","X",107713221,107777342,48.75,317.895654621373,267.794203134228,386.443301008064,271.149232223737,235.91522641208,258.082605078208
"ENSG00000157538.14","ENSG00000157538","VPS26C",10311,"protein_coding","21",37223420,37267919,44.22,1144.66159220009,1151.80302423324,1251.98589917232,1407.89024423864,870.902004044593,837.519679705411
"ENSG00000157540.22","ENSG00000157540","DYRK1A",1859,"protein_coding","21",37365573,37526358,39.17,788.808247474677,832.177685008514,874.582207544565,825.48094662197,767.275689639287,892.466298851094
"ENSG00000157542.11","ENSG00000157542","KCNJ6",3763,"protein_coding","21",37607373,38121345,42.73,33.212978841039,36.4737624340525,59.8874121445245,32.8908831987374,2.20481520011289,3.33009813004139
"ENSG00000157557.13","ENSG00000157557","ETS2",2114,"protein_coding","21",38805183,38824955,46.16,2333.21176358299,2363.11587138519,3041.82855647283,2782.08738861515,1561.00916167993,2028.86228572772
"ENSG00000157570.12","ENSG00000157570","TSPAN18",90139,"protein_coding","11",44726465,44932423,50.12,123.362492838145,140.136034615044,36.1584375212223,33.6930998621212,196.228552810048,111.558287356387
"ENSG00000157578.14","ENSG00000157578","LCA5L",150082,"protein_coding","21",39405728,39445805,41.22,4.74471126300557,0.959835853527698,4.51980469015279,0.802216663383839,3.30722280016934,2.49757359753105
"ENSG00000157593.19","ENSG00000157593","SLC35B2",347734,"protein_coding","6",44254096,44257890,58.08,2272.71669497967,2239.29704628012,2164.98644658319,2128.28080795732,1767.15938289048,1791.59279396227
"ENSG00000157600.12","ENSG00000157600","TMEM164",84187,"protein_coding","X",110002631,110182734,42.06,385.507790119203,477.038419203266,351.41481465938,456.461281465404,450.884708423087,457.888492880692
"ENSG00000157601.15","ENSG00000157601","MX1",4599,"protein_coding","21",41420020,41470071,47.98,32.0268010252876,11.5180302423324,22.599023450764,44.1219164861111,16.5361140008467,23.3106869102898
"ENSG00000157613.11","ENSG00000157613","CREB3L1",90993,"protein_coding","11",46277662,46321409,52.83,4618.97641453593,4870.20712079954,4642.96936795945,4614.35024778384,6063.24180031046,5389.763823472
"ENSG00000157617.17","ENSG00000157617","C2CD2",25966,"protein_coding","21",41885112,41954018,47.95,2084.1144222752,2232.57819530542,1900.57787220925,2096.19214142197,781.606988440021,933.260000944101
"ENSG00000157625.16","ENSG00000157625","TAB3",257397,"protein_coding","X",30827442,30975084,38.95,534.966194903878,580.700691384257,611.303584343165,632.146730746465,410.095627220998,325.517092211546
"ENSG00000157637.13","ENSG00000157637","SLC38A10",124565,"protein_coding","17",81244811,81295547,56.71,3557.34726943843,3291.27714174648,2940.13295094439,3057.24770415581,3413.05392977476,3282.6442316883
"ENSG00000157653.12","ENSG00000157653","C9orf43",257169,"protein_coding","9",113410054,113429690,43.34,4.74471126300557,1.9196717070554,2.2599023450764,3.20886665353535,4.40963040022579,0.832524532510349
"ENSG00000157654.19","ENSG00000157654","PALM2AKAP2",445815,"protein_coding","9",109498325,110172512,41.98,7016.24178016949,7048.07467245388,5569.52932944078,6793.17070553435,9168.72400966947,10327.4668257909
"ENSG00000157657.15","ENSG00000157657","ZNF618",114991,"protein_coding","9",113876282,114056593,45.61,760.339979896643,778.426877210963,743.507871530134,709.961747094697,816.884031641827,775.912864299645
"ENSG00000157680.16","ENSG00000157680","DGKI",9162,"protein_coding","7",137381037,137847092,39.15,55.7503573403155,63.349166332828,39.5482910388369,56.1551664368687,112.445575205758,101.567992966263
"ENSG00000157693.15","ENSG00000157693","TMEM268",203197,"protein_coding","9",114611206,114646422,47.67,100.825114338868,119.979481690962,81.3564844227502,67.3861997242425,213.867074410951,263.07775227327
"ENSG00000157734.14","ENSG00000157734","SNX22",79856,"protein_coding","15",64151715,64157481,58.09,21.3512006835251,34.5540907269971,23.7289746233022,29.682016545202,20.9457444010725,31.6359322353932
"ENSG00000157741.15","ENSG00000157741","UBN2",254048,"protein_coding","7",139230356,139308236,39.02,378.390723224695,303.308129714752,364.974228729838,355.381981879041,302.059682415466,311.36417515887
"ENSG00000157764.14","ENSG00000157764","BRAF",673,"protein_coding","7",140719327,140924929,38,723.56846760835,656.527723812945,667.801142970075,685.895247193182,469.625637624046,512.835112026375
"ENSG00000157778.9","ENSG00000157778","PSMG3",84262,"protein_coding","7",1567332,1571005,57.73,207.581117756494,206.364708508455,177.402334088497,179.69653259798,227.095965611628,173.997627294663
"ENSG00000157782.10","ENSG00000157782","CABP1",9478,"protein_coding","12",120640626,120667324,51.89,22.5373784992765,11.5180302423324,4.51980469015279,10.4288166239899,51.813157202653,24.9757359753105
"ENSG00000157796.18","ENSG00000157796","WDR19",57728,"protein_coding","4",39182504,39285810,39.28,502.939393878591,548.066272364315,555.935976888793,469.296748079546,420.017295621506,472.041409933368
"ENSG00000157800.18","ENSG00000157800","SLC37A3",84255,"protein_coding","7",140293693,140404433,45.22,639.349842690001,723.716233559884,595.48426792763,644.179980697223,908.383862446512,888.303676188542
"ENSG00000157823.17","ENSG00000157823","AP3S2",10239,"protein_coding","15",89830599,89894638,44.42,859.97891641976,802.422773549155,831.644062988114,834.305329919192,521.438794826699,492.854523246126
"ENSG00000157827.20","ENSG00000157827","FMNL2",114793,"protein_coding","2",152335174,152649826,40.57,1020.1129215462,960.795689381225,920.910205618631,959.451129407071,923.817568847303,925.767280151508
"ENSG00000157833.13","ENSG00000157833","GAREM2",150946,"protein_coding","2",26173088,26189663,58.43,53.3780017088127,51.8311360904957,24.8589257958404,48.1329998030303,103.626314405306,71.59710979589
"ENSG00000157837.16","ENSG00000157837","SPPL3",121665,"protein_coding","12",120762510,120904358,40.88,1069.93238980776,1033.74321424933,1155.94004950658,1145.56539531212,677.980674034715,685.167690256017
"ENSG00000157869.16","ENSG00000157869","RAB28",9364,"protein_coding","4",13361354,13484365,36.22,205.208762124991,238.999127528397,227.120185680178,259.918198936364,166.463547608523,209.796182192608
"ENSG00000157870.17","ENSG00000157870","PRXL2B",127281,"protein_coding","1",2586491,2591469,64.59,347.550100015158,391.613028239301,297.177158377546,373.030748473485,523.643610026812,532.815700806623
"ENSG00000157873.18","ENSG00000157873","TNFRSF14",8764,"protein_coding","1",2555639,2565382,64.06,41.5162235512988,34.5540907269971,56.4975586269099,56.9573831002525,28.6625976014676,49.1189474181106
"ENSG00000157881.16","ENSG00000157881","PANK4",55229,"protein_coding","1",2508537,2526597,60.69,729.499356687107,701.640008928747,665.541240624999,815.854346661364,519.233979626587,531.983176274113
"ENSG00000157895.11","ENSG00000157895","C12orf43",64897,"protein_coding","12",121000486,121016502,49.65,188.602272704472,200.605693387289,183.052089951188,227.027315737626,230.403188411797,223.116574712773
"ENSG00000157911.11","ENSG00000157911","PEX10",5192,"protein_coding","1",2403964,2413797,61.52,435.327258380761,418.488432138076,407.912373286289,441.219164861111,382.535437219587,276.398144793436
"ENSG00000157916.20","ENSG00000157916","RER1",11079,"protein_coding","1",2391775,2405442,53.96,2915.62507111693,2879.50756058309,2989.85080253607,2941.72850462854,2505.7724749283,2625.78237553764
"ENSG00000157933.11","ENSG00000157933","SKI",6497,"protein_coding","1",2227388,2310213,57.89,2600.10177212705,2504.21174185376,2536.74038234825,2466.8162399053,2484.82673052723,2514.22408818125
"ENSG00000157954.15","ENSG00000157954","WIPI2",26100,"protein_coding","7",5190196,5233840,48.21,1545.58969392407,1578.92997905306,1717.52578225806,1598.01559346061,1458.48525487468,1262.9397158182
"ENSG00000157978.12","ENSG00000157978","LDLRAP1",26119,"protein_coding","1",25543606,25568886,54.6,600.205974770205,568.222825288397,819.214600090193,782.963463462627,389.149882819926,385.458858552291
"ENSG00000157985.20","ENSG00000157985","AGAP1",116987,"protein_coding","2",235494043,236131793,47.33,1064.001500729,1136.44565057679,1066.67390687606,1003.57304589318,758.456428838836,713.473524361369
"ENSG00000157992.12","ENSG00000157992","KRTCAP3",200634,"protein_coding","2",27442366,27446481,53.33,1.18617781575139,4.79917926763849,3.38985351761459,0.802216663383839,8.81926080045158,4.99514719506209
"ENSG00000157999.6","ENSG00000157999","ANKRD61",100310846,"protein_coding","7",6031376,6036552,46.3,8.30324471025975,7.67868682822158,3.38985351761459,8.82438329722223,7.71685320039513,6.66019626008279
"ENSG00000158006.14","ENSG00000158006","PAFAH2",5051,"protein_coding","1",25959767,25998117,45.67,234.863207518776,196.766349973178,225.99023450764,214.994065786869,243.632079612475,232.274344570387
"ENSG00000158008.10","ENSG00000158008","EXTL1",2134,"protein_coding","1",26019884,26036464,55.41,98.4527587073656,45.1122851158018,28.2487793134549,31.2864498719697,25.3553748012983,23.3106869102898
"ENSG00000158019.21","ENSG00000158019","BABAM2",9577,"protein_coding","2",27889941,28338901,39.38,342.805388752153,381.054833850496,360.454424039685,348.162031908586,438.758224822466,387.956432149822
"ENSG00000158023.10","ENSG00000158023","CFAP251",144406,"protein_coding","12",121918592,122003927,46.46,650.025443031764,621.01379723242,658.761533589769,536.682947803788,191.818922409822,148.189366786842
"ENSG00000158042.9","ENSG00000158042","MRPL17",63875,"protein_coding","11",6680385,6683340,47.5,811.345625973953,768.828518675686,718.648945734294,728.412730352526,840.034591243013,851.672596758087
"ENSG00000158062.21","ENSG00000158062","UBXN11",91544,"protein_coding","1",26281328,26318363,53.25,73.5430245765864,78.7065399892712,83.6163867678266,74.606149694697,128.981689206604,107.395664693835
"ENSG00000158079.16","ENSG00000158079","PTPDC1",138639,"protein_coding","9",94030794,94109856,39.39,131.665737548405,116.140138276851,123.164677806664,141.190132755556,110.240760005645,90.745174043628
"ENSG00000158092.7","ENSG00000158092","NCK1",4690,"protein_coding","3",136862208,136951606,39.32,810.159448158202,925.2817628007,928.819863826399,987.528712625505,762.866059239061,899.959019643687
"ENSG00000158109.15","ENSG00000158109","TPRG1L",127262,"protein_coding","1",3625015,3630127,52.16,1020.1129215462,1012.62682547172,1006.78649473153,962.659996060606,846.649036843351,790.065781352321
"ENSG00000158113.13","ENSG00000158113","LRRC43",254050,"protein_coding","12",122167738,122203471,50.5,8.30324471025975,4.79917926763849,7.90965820776738,15.2421166042929,2.20481520011289,1.6650490650207
"ENSG00000158122.12","ENSG00000158122","PRXL2C",195827,"protein_coding","9",96639577,96655317,43.42,220.629073729759,250.517157770729,290.397451342317,264.731498916667,133.39131960683,159.012185709477
"ENSG00000158125.10","ENSG00000158125","XDH",7498,"protein_coding","2",31334321,31414742,42.92,175.554316731206,120.93931754449,231.639990370331,182.103182588131,15.4337064007903,18.3155397152277
"ENSG00000158156.9","ENSG00000158156","XKR8",55113,"protein_coding","1",27959588,27968093,55.47,288.241209227589,283.151576790671,488.138906536501,380.25069844394,152.13224880779,166.50490650207
"ENSG00000158158.12","ENSG00000158158","CNNM4",26504,"protein_coding","2",96760902,96811874,50.17,199.277873046234,183.32864802379,227.120185680178,219.005149103788,182.99966160937,135.701498799187
"ENSG00000158161.16","ENSG00000158161","EYA3",2140,"protein_coding","1",27970344,28088637,39.51,667.818110268035,605.656423575977,701.699678146221,707.555097104546,386.945067619813,540.308421599216
"ENSG00000158163.15","ENSG00000158163","DZIP1L",199221,"protein_coding","3",138061990,138115818,45.71,128.107204101151,118.059809983907,140.113945394737,114.716982863889,198.43336801016,161.509759307008
"ENSG00000158164.7","ENSG00000158164","TMSB15A",11013,"protein_coding","X",102513682,102516739,43.03,8.30324471025975,12.4778660958601,6.77970703522919,14.4398999409091,14.3312988007338,34.1335058329243
"ENSG00000158169.14","ENSG00000158169","FANCC",2176,"protein_coding","9",95099054,95426796,41.78,185.043739257217,200.605693387289,162.7129688455,257.511548946212,225.993558011572,233.939393635408
"ENSG00000158186.13","ENSG00000158186","MRAS",22808,"protein_coding","3",138347648,138405534,48.52,916.915451575827,880.169477684899,857.632939956492,1006.78191254672,887.43811804544,810.046370132569
"ENSG00000158195.11","ENSG00000158195","WASF2",10163,"protein_coding","1",27404230,27490167,44.01,3068.64200934885,3139.6230768891,3810.1953537988,3540.98435217626,2681.05528333728,2819.76059161255
"ENSG00000158201.10","ENSG00000158201","ABHD3",171586,"protein_coding","18",21650901,21704780,42.44,32.0268010252876,65.2688380398834,49.7178515916807,44.924133149495,55.1203800028224,75.7597324584417
"ENSG00000158234.13","ENSG00000158234","FAIM",55179,"protein_coding","3",138608606,138633376,40.46,52.1918238930613,29.7549114593586,45.1980469015279,37.7041831790404,74.9637168038384,45.7888492880692
"ENSG00000158246.8","ENSG00000158246","TENT5B",115572,"protein_coding","1",27005020,27012850,55.52,51.0056460773099,34.5540907269971,37.2883886937605,39.3086165058081,77.1685320039513,56.6116682107037
"ENSG00000158270.12","ENSG00000158270","COLEC12",81035,"protein_coding","18",316737,500722,43.13,24.9097341307793,23.0360604846647,14.6893652429966,24.868716564899,103.626314405306,169.835004632111
"ENSG00000158286.13","ENSG00000158286","RNF207",388591,"protein_coding","1",6205475,6221299,57.32,61.6812464190725,63.349166332828,28.2487793134549,68.1884163876263,77.1685320039513,103.233042031283
"ENSG00000158290.19","ENSG00000158290","CUL4B",8450,"protein_coding","X",120505920,120604074,39.7,1814.85205809963,1779.53567244035,2413.57570454159,1878.79142564495,1940.23737609935,1871.51514908326
"ENSG00000158292.7","ENSG00000158292","GPR153",387509,"protein_coding","1",6247353,6261098,60.53,604.950686033211,550.945779924898,465.539883085738,544.705114437627,131.186504406717,149.021891319352
"ENSG00000158296.14","ENSG00000158296","SLC13A3",64849,"protein_coding","20",46557823,46684467,45.08,208.767295572245,208.28438021551,301.696963067699,243.873865668687,47.4035268024272,66.6019626008279
"ENSG00000158301.20","ENSG00000158301","GPRASP2",114928,"protein_coding","X",102712445,102717733,50.6,182.671383625715,178.529468756152,267.798427891553,208.576332479798,257.963378413209,208.131133127587
"ENSG00000158315.11","ENSG00000158315","RHBDL2",54933,"protein_coding","1",38885807,38941830,44.61,35.5853344725418,22.076224631137,19.2091699331494,24.868716564899,4.40963040022579,8.32524532510348
"ENSG00000158321.19","ENSG00000158321","AUTS2",26053,"protein_coding","7",69598296,70793506,41.07,33.212978841039,36.4737624340525,6.77970703522919,32.0886665353535,30.8674128015805,40.7937020930071
"ENSG00000158373.9","ENSG00000158373","H2BC5",3017,"protein_coding","6",26158122,26171349,42.23,150.644582600427,164.131930953236,180.792187606112,147.607866062626,52.9155648027095,42.4587511580278
"ENSG00000158402.21","ENSG00000158402","CDC25C",995,"protein_coding","5",138285269,138338355,44.08,42.7024013670502,13.4377019493878,47.4579492466043,34.4953165255051,44.0963040022579,40.7937020930071
"ENSG00000158406.6","ENSG00000158406","H4C8",8365,"protein_coding","6",26277609,26285638,41.76,1.18617781575139,0.959835853527698,1.1299511725382,3.20886665353535,8.81926080045158,1.6650490650207
"ENSG00000158411.11","ENSG00000158411","MITD1",129531,"protein_coding","2",99161427,99181058,39.09,181.485205809963,240.918799235452,205.651113401952,221.411799093939,208.355036410668,201.470936867504
"ENSG00000158417.11","ENSG00000158417","EIF5B",9669,"protein_coding","2",99337389,99401326,38.47,1839.76179223041,1963.82415631767,1749.16441508913,1802.58084262349,2660.10953893621,2726.51784397139
"ENSG00000158423.17","ENSG00000158423","RIBC1",158787,"protein_coding","X",53422690,53431120,48.89,3.55853344725418,7.67868682822158,10.1695605528438,5.61551664368687,6.61444560033868,8.32524532510348
"ENSG00000158427.15","ENSG00000158427","TMSB15B",286527,"protein_coding","X",103918896,103966712,41.72,29.6544453937848,19.196717070554,16.949267588073,20.055416584596,20.9457444010725,34.1335058329243
"ENSG00000158435.8","ENSG00000158435","CNOT11",55571,"protein_coding","2",101252886,101270316,43.2,896.750428708053,862.8924323214,836.163867678266,938.593496159091,633.884370032457,707.645852633796
"ENSG00000158467.17","ENSG00000158467","AHCYL2",23382,"protein_coding","7",129225030,129430211,39.97,297.7306317536,288.910591911837,309.606621275466,292.809082135101,262.373008813434,243.097163493022
"ENSG00000158470.5","ENSG00000158470","B4GALT5",9334,"protein_coding","20",49632945,49713878,42.32,1336.82239835182,1510.7816334526,1439.55779381366,1363.76832775253,1043.97999725346,1048.14838643053
"ENSG00000158480.11","ENSG00000158480","SPATA2",9825,"protein_coding","20",49903391,49915529,52.32,241.980274413284,221.722082164898,248.589257958404,223.016232420707,152.13224880779,127.376253474083
"ENSG00000158526.8","ENSG00000158526","TSR2",90121,"protein_coding","X",54440404,54448032,49,595.4612635072,515.431853344374,541.246611645797,531.869647823485,654.83011443353,598.585138874941
