"","condition","cycle","region","log2fc.mean.x","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met","log2fc.mean.y","log2fc.norm","log2fc.norm.sd"
"1048","enu","3","protein targeting",-0.373182986331465,0.500398582164221,11.5833333333333,3.86111111111111,1.90819383284395,0.494208474693398,14.5833333333333,4.86111111111111,0.47453069273568,1,NA,"GO:0006605",39,"FALSE",-0.222925343033458,-0.150257643298007,0.328529844845214
"1049","enu","3","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.222222222222222,0.384900179459751,0.666666666666667,0.222222222222222,0.384900179459751,1.73205080756888,0,0,0.9723950912348,1,NA,"GO:0043328",81,"FALSE",0.00704358968525511,0.215178632536967,0.328529844845214
"1050","enu","3","protein-containing complex localization",-0.0613938498332591,0.245297883590984,7.33333333333333,2.44444444444444,0.769800358919501,0.314918328648887,6.66666666666667,2.22222222222222,0.700610608520386,1,NA,"GO:0031503",265,"FALSE",-0.0280806022329035,-0.0333132476003556,0.328529844845214
"1051","enu","3","protein-DNA complex subunit organization",0.108586658166657,0.0993689546049496,10.0833333333333,3.36111111111111,0.529237746757157,0.157459164324443,8.5,2.83333333333333,0.954034392167552,1,NA,"GO:0071824",180,"FALSE",-0.145876744279077,0.254463402445735,0.328529844845214
"1052","enu","3","proton motive force-driven ATP synthesis",-0.0922305553952987,0.534324582720487,3.25,1.08333333333333,0.682112730989371,0.629642520913265,3,1,0.990267166821059,1,NA,"GO:0015986",193,"FALSE",-0.229314059996317,0.137083504601019,0.328529844845214
"1053","enu","3","proton transmembrane transport",-0.507351736291401,0.108423784099705,3.16666666666667,1.05555555555556,0.585314097380708,0.554508092255407,4.66666666666667,1.55555555555556,0.869051687774471,1,NA,"GO:1902600",26,"FALSE",-0.175451314330001,-0.3319004219614,0.328529844845214
"1054","enu","3","pteridine-containing compound metabolic process",0.326524652837874,0.323174109430072,1.08333333333333,0.361111111111111,0.375770812735241,1.04059609680528,0,0,0.976174957389229,1,NA,"GO:0042558",48,"FALSE",-0.255474422598546,0.58199907543642,0.328529844845214
"1055","enu","3","quinone biosynthetic process",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.998830992552975,1,NA,"GO:1901663",163,"FALSE",-0.35962824076745,0.470739351878561,0.328529844845214
"1056","enu","3","receptor metabolic process",-0.518337499919872,0.630277253984485,1.33333333333333,0.444444444444444,0.769800358919501,1.73205080756888,2.75,0.916666666666667,0.960448176409762,1,NA,"GO:0043112",26,"FALSE",-0.199913723907028,-0.318423776012843,0.328529844845214
"1057","enu","3","regulation of actin filament organization",-0.193093395585277,0.347638426756153,9.33333333333333,3.11111111111111,0.769800358919501,0.247435829652697,9.66666666666667,3.22222222222222,0.492581561394201,1,NA,"GO:0110053",93,"FALSE",-0.238008677331108,0.0449152817458304,0.328529844845214
"1058","enu","3","regulation of actin filament-based process",0.0273857464119078,0.299268436513753,15.75,5.25,1.6393596310755,0.312258977347714,14.5833333333333,4.86111111111111,0.953455517145953,1,NA,"GO:0032970",451,"FALSE",-0.132421203443804,0.159806949855712,0.328529844845214
"1059","enu","3","regulation of anatomical structure size",-0.430939085997824,0.651703790484419,13.6666666666667,4.55555555555556,2.54587538608658,0.55885069450681,16.6666666666667,5.55555555555556,0.0597743398884905,1,NA,"GO:0090066",33,"FALSE",-0.189399555999616,-0.241539529998208,0.328529844845214
"1060","enu","3","regulation of apoptotic signaling pathway",-0.441750645038867,0.265583686811089,11.5,3.83333333333333,0.600925212577331,0.156763098933217,15.5,5.16666666666667,0.355904029115869,1,NA,"GO:2001233",32,"FALSE",-0.163722376849839,-0.278028268189028,0.328529844845214
"1061","enu","3","regulation of ATP metabolic process",-0.86791979160657,0.228769631611705,0.5,0.166666666666667,0.288675134594813,1.73205080756888,3,1,0.816766514391024,1,NA,"GO:1903578",12,"FALSE",0.0141718110503007,-0.882091602656871,0.328529844845214
"1062","enu","3","regulation of ATP-dependent activity",-0.611111111111111,0.0962250448649376,1.16666666666667,0.388888888888889,0.0962250448649376,0.247435829652697,3,1,0.982460560415124,1,NA,"GO:0043462",21,"FALSE",-0.158105482930306,-0.453005628180805,0.328529844845214
"1063","enu","3","regulation of autophagosome maturation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1901096",747,"FALSE",0.207741609046698,-0.207741609046698,0.328529844845214
"1064","enu","3","regulation of autophagy",-0.261020199981645,0.235135648998457,11.9166666666667,3.97222222222222,0.292657048690354,0.0736759003695996,14.5833333333333,4.86111111111111,0.922148919830131,1,NA,"GO:0010506",63,"FALSE",-0.17351288698824,-0.0875073129934054,0.328529844845214
"1065","enu","3","regulation of binding",-0.395788019420826,0.10501663780989,10.75,3.58333333333333,0.721687836487032,0.201401256694056,14.3333333333333,4.77777777777778,0.727704041289729,1,NA,"GO:0051098",38,"FALSE",-0.10674390156115,-0.289044117859676,0.328529844845214
"1066","enu","3","regulation of carbohydrate metabolic process",-0.0717072954532226,0.423075402303023,6.91666666666667,2.30555555555556,1.04194440741728,0.451927694783399,6,2,0.810669948562558,1,NA,"GO:0006109",241,"FALSE",-0.108612018535345,0.0369047230821224,0.328529844845214
"1067","enu","3","regulation of cell cycle phase transition",-0.279073393013035,0.478281020129708,17.0833333333333,5.69444444444444,2.87751500301781,0.50531970784703,18.8333333333333,6.27777777777778,0.174615115235965,1,NA,"GO:1901987",61,"FALSE",-0.209718306663977,-0.0693550863490581,0.328529844845214
"1068","enu","3","regulation of cell division",-0.0822237589407162,0.62964707886768,6.66666666666667,2.22222222222222,1.17062819476142,0.526782687642637,6,2,0.858067062263511,1,NA,"GO:0051302",220,"FALSE",-0.208926822551658,0.126703063610942,0.328529844845214
"1069","enu","3","regulation of cell growth",-0.579891832614745,0.196621730008534,11.8333333333333,3.94444444444444,0.630989816200031,0.159969249177473,16.0833333333333,5.36111111111111,0.0689789846971994,1,NA,"GO:0001558",22,"FALSE",-0.195381346653814,-0.38451048596093,0.328529844845214
"1070","enu","3","regulation of cell morphogenesis",-0.426889662250151,0.491772617962887,7.5,2.5,0.927960727138337,0.371184290855335,10.3333333333333,3.44444444444444,0.498187152100896,1,NA,"GO:0022604",33,"FALSE",-0.0699339800462235,-0.356955682203928,0.328529844845214
"1071","enu","3","regulation of cell-substrate adhesion",-0.305322662045139,0.289664870114227,7.08333333333333,2.36111111111111,0.625462791622095,0.264901888216417,8.25,2.75,0.567168764071853,1,NA,"GO:0010810",54,"FALSE",-0.210573935259669,-0.0947487267854703,0.328529844845214
"1072","enu","3","regulation of cell-substrate junction assembly",-0.296115277697649,0.473591840778131,1.66666666666667,0.555555555555556,0.693888666488711,1.24899959967968,2.41666666666667,0.805555555555556,0.998334954493902,1,NA,"GO:0090109",55,"FALSE",-0.145804238789444,-0.150311038908206,0.328529844845214
"1073","enu","3","regulation of cell-substrate junction organization",-0.102621269790369,0.270438722821257,3.25,1.08333333333333,0.363241578628389,0.335299918733898,3,1,0.676862265898101,1,NA,"GO:0150116",180,"FALSE",-0.0823241114521555,-0.0202971583382139,0.328529844845214
"1074","enu","3","regulation of cellular component size",-0.0326355020543638,0.24698434363462,14,4.66666666666667,0.666666666666667,0.142857142857143,13.25,4.41666666666667,0.702381913648393,1,NA,"GO:0032535",385,"FALSE",-0.258056878047683,0.225421375993319,0.328529844845214
"1075","enu","3","regulation of chromosome organization",-0.44360440762435,0.597482539739657,8.41666666666667,2.80555555555556,1.50077140658223,0.534928422148123,11.25,3.75,0.307399969218301,1,NA,"GO:0033044",32,"FALSE",-0.281701757302595,-0.161902650321755,0.328529844845214
"1076","enu","3","regulation of chromosome segregation",-0.475396875380611,0.24476685924407,4,1.33333333333333,0.333333333333333,0.25,5.75,1.91666666666667,0.73361333316196,1,NA,"GO:0051983",28,"FALSE",-0.192466560875553,-0.282930314505058,0.328529844845214
"1077","enu","3","regulation of circadian rhythm",0.0581871529180026,0.378291244620387,4.08333333333333,1.36111111111111,0.529237746757157,0.388827732311381,3.33333333333333,1.11111111111111,0.997805676942189,1,NA,"GO:0042752",306,"FALSE",-0.252466359995472,0.310653512913475,0.328529844845214
"1078","enu","3","regulation of cysteine-type endopeptidase activity involved in apoptotic process",-0.355750697930518,0.632771093033171,6.5,2.16666666666667,1.25830573921179,0.580756495020827,7,2.33333333333333,0.514358148606093,1,NA,"GO:0043281",42,"FALSE",-0.358066305461704,0.0023156075311852,0.328529844845214
"1079","enu","3","regulation of cytokinesis",0.175842007257287,0.636022173736727,5.08333333333333,1.69444444444444,1.16765830872132,0.689109821540449,3,1,0.461824876522084,1,NA,"GO:0032465",105,"FALSE",-0.175106018589871,0.350948025847159,0.328529844845214
"1080","enu","3","regulation of DNA repair",-0.429786196879883,0.545754350880982,8.08333333333333,2.69444444444444,1.33420110650254,0.495167420970014,9.66666666666667,3.22222222222222,0.30856956158907,1,NA,"GO:0006282",33,"FALSE",-0.110520599165146,-0.319265597714738,0.328529844845214
"1081","enu","3","regulation of DNA replication",-0.845307990097989,0.44148360548623,2.91666666666667,0.972222222222222,0.708741712342949,0.728991475552747,6,2,0.182212619241576,1,NA,"GO:0006275",13,"FALSE",-0.0978054232459299,-0.747502566852059,0.328529844845214
"1082","enu","3","regulation of embryonic development",-0.337510416466346,0.132129737254249,2.33333333333333,0.777777777777778,0.192450089729875,0.247435829652697,3,1,0.94372393213162,1,NA,"GO:0045995",47,"FALSE",-0.322928350711951,-0.0145820657543947,0.328529844845214
"1083","enu","3","regulation of establishment of cell polarity",0.305555555555556,0.0481125224324688,0.916666666666667,0.305555555555556,0.0481125224324688,0.157459164324443,0,0,0.997567747008454,1,NA,"GO:2000114",54,"FALSE",-0.199299248883936,0.504854804439491,0.328529844845214
"1084","enu","3","regulation of extracellular matrix organization",-0.0183374999198716,0.223059782950738,2.91666666666667,0.972222222222222,0.625462791622095,0.643333157097012,2.5,0.833333333333333,0.998171738249883,1,NA,"GO:1903053",526,"FALSE",-0.521994526376498,0.503657026456626,0.328529844845214
"1085","enu","3","regulation of fibroblast migration",0.277777777777778,0.254587538608658,0.833333333333333,0.277777777777778,0.254587538608658,0.916515138991168,0,0,0.997841476452474,1,NA,"GO:0010762",61,"FALSE",0.0946684801976075,0.18310929758017,0.328529844845214
"1086","enu","3","regulation of fibroblast proliferation",-0.777777777777778,0.192450089729875,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,3,1,0.88306958643538,1,NA,"GO:0048145",13,"FALSE",-0.382609734773986,-0.395168043003792,0.328529844845214
"1087","enu","3","regulation of focal adhesion assembly",-0.0807017359708863,0.264914074425972,2.75,0.916666666666667,0.363241578628389,0.396263540321879,2.75,0.916666666666667,0.999864537322105,1,NA,"GO:0051893",220,"FALSE",-0.044804137445981,-0.0358975985249053,0.328529844845214
"1088","enu","3","regulation of G0 to G1 transition",0.166666666666667,0.288675134594813,2.08333333333333,0.694444444444444,0.336787657027282,0.484974226119286,1.25,0.416666666666667,0.473701537619747,1,NA,"GO:0070316",112,"FALSE",-0.174189021272856,0.340855687939523,0.328529844845214
"1089","enu","3","regulation of generation of precursor metabolites and energy",-0.371094444764959,0.594376408685237,3.58333333333333,1.19444444444444,0.834721066739818,0.698836241921708,4.91666666666667,1.63888888888889,0.91632472725908,1,NA,"GO:0043467",39,"FALSE",-0.0287401334389424,-0.342354311326016,0.328529844845214
"1090","enu","3","regulation of glucose metabolic process",-0.231119444284188,0.576820171081245,2.58333333333333,0.861111111111111,0.728074579004509,0.845505962714913,3,1,0.990899449741162,1,NA,"GO:0010906",74,"FALSE",-0.196364706681907,-0.034754737602281,0.328529844845214
"1091","enu","3","regulation of Golgi organization",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.998445312966093,1,NA,"GO:1903358",163,"FALSE",-0.280182003453469,0.39129311456458,0.328529844845214
"1092","enu","3","regulation of GTPase activity",-0.371142925082274,0.149141637911162,9.91666666666667,3.30555555555556,0.336787657027282,0.101885341621699,12.4166666666667,4.13888888888889,0.616252143100495,1,NA,"GO:0043087",39,"FALSE",-0.10807256881108,-0.263070356271194,0.328529844845214
"1093","enu","3","regulation of interferon-beta production",-0.0277777777777778,0.292657048690354,1.75,0.583333333333333,0.220479275922049,0.377964473009227,1.83333333333333,0.611111111111111,0.984228012401161,1,NA,"GO:0032648",451,"FALSE",-0.424621385998452,0.396843608220674,0.328529844845214
"1094","enu","3","regulation of intracellular protein transport",-0.544667010382783,0.723104898383257,7.41666666666667,2.47222222222222,1.63370177250362,0.66082318887787,9.66666666666667,3.22222222222222,0.187317112518812,1,NA,"GO:0033157",25,"FALSE",-0.387656340865986,-0.157010669516797,0.328529844845214
"1095","enu","3","regulation of intracellular steroid hormone receptor signaling pathway",-0.518337499919872,0.212215757758648,1.58333333333333,0.527777777777778,0.240562612162344,0.455802844097073,3,1,0.971121123517514,1,NA,"GO:0033143",26,"FALSE",-0.360677176579417,-0.157660323340454,0.328529844845214
"1096","enu","3","regulation of intracellular transport",-0.0953112453970642,0.416150470613971,14.1666666666667,4.72222222222222,1.93170429452375,0.409066791781499,13.6666666666667,4.55555555555556,0.563231951338816,1,NA,"GO:0032386",193,"FALSE",-0.197916030966571,0.102604785569507,0.328529844845214
"1097","enu","3","regulation of ketone biosynthetic process",0.277777777777778,0.254587538608658,0.833333333333333,0.277777777777778,0.254587538608658,0.916515138991168,0,0,0.972344481353707,1,NA,"GO:0010566",61,"FALSE",-0.165441377284767,0.443219155062544,0.328529844845214
"1098","enu","3","regulation of ligase activity",0.277777777777778,0.254587538608658,0.833333333333333,0.277777777777778,0.254587538608658,0.916515138991168,0,0,0.881676277268027,1,NA,"GO:0051340",61,"FALSE",0.0796272559126289,0.198150521865149,0.328529844845214
"1099","enu","3","regulation of membrane permeability",-0.40722638880876,0.312450544421531,1.91666666666667,0.638888888888889,0.375770812735241,0.588163011237769,3,1,0.991610376142161,1,NA,"GO:0090559",34,"FALSE",-0.00174574896138863,-0.405480639847372,0.328529844845214
"1100","enu","3","regulation of microtubule cytoskeleton organization",-0.71441111175214,0.125237256518638,3.33333333333333,1.11111111111111,0.192450089729875,0.173205080756888,6,2,0.432293094467286,1,NA,"GO:0070507",17,"FALSE",-0.250079897119785,-0.464331214632355,0.328529844845214
"1101","enu","3","regulation of microtubule depolymerization",0.398329166746796,0.43448857247102,1.33333333333333,0.444444444444444,0.509175077217316,1.14564392373896,0,0,0.776417728354813,1,NA,"GO:0031114",38,"FALSE",0.0175530069752743,0.380776159771521,0.328529844845214
"1102","enu","3","regulation of microtubule-based process",-0.245715772448995,0.233659774318694,9.08333333333333,3.02777777777778,0.867360833110889,0.28646779809167,9.41666666666667,3.13888888888889,0.535573546375826,1,NA,"GO:0032886",71,"FALSE",-0.104944245226175,-0.14077152722282,0.328529844845214
"1103","enu","3","regulation of mitochondrial fission",0.666666666666667,0.666666666666667,2.33333333333333,0.777777777777778,0.838870492807861,1.07854777646725,0,0,0.470512544695881,1,NA,"GO:0090140",20,"FALSE",-0.17291849058005,0.839585157246717,0.328529844845214
"1104","enu","3","regulation of mitochondrial membrane permeability",-0.330701735970886,0.424394325136237,2,0.666666666666667,0.333333333333333,0.5,2.75,0.916666666666667,0.949912092737826,1,NA,"GO:0046902",47,"FALSE",-0.290057116650895,-0.0406446193199911,0.328529844845214
"1105","enu","3","regulation of mitochondrial membrane potential",-0.0529239581931086,0.35142107212406,3.75,1.25,0.661437827766148,0.529150262212918,3,1,0.949665315388501,1,NA,"GO:0051881",306,"FALSE",-0.463351445214374,0.410427487021266,0.328529844845214
"1106","enu","3","regulation of ncRNA transcription",0.398329166746796,0.43448857247102,1.33333333333333,0.444444444444444,0.509175077217316,1.14564392373896,0,0,0.881138886043102,1,NA,"GO:0140747",38,"FALSE",-0.267594966309594,0.665924133056389,0.328529844845214
"1107","enu","3","regulation of neuron apoptotic process",-0.172292017114545,0.431957152016708,8.16666666666667,2.72222222222222,1.45614915800902,0.534911935595149,8.25,2.75,0.870964062220292,1,NA,"GO:0043523",105,"FALSE",-0.118323027333666,-0.0539689897808786,0.328529844845214
"1108","enu","3","regulation of neuron death",-0.134074786803313,0.132233715642655,10.3333333333333,3.44444444444444,0.38490017945975,0.11174521339154,10.9166666666667,3.63888888888889,0.913703626258725,1,NA,"GO:1901214",137,"FALSE",-0.22894993329637,0.0948751464930571,0.328529844845214
"1109","enu","3","regulation of neuron projection development",-0.227018299692762,0.528212189035152,15.1666666666667,5.05555555555556,1.4174834246859,0.280381336751057,17,5.66666666666667,0.530032976786516,1,NA,"GO:0010975",81,"FALSE",-0.188897987444276,-0.0381203122484861,0.328529844845214
"1110","enu","3","regulation of pinocytosis",0.243191319504541,0.21294563919848,0.833333333333333,0.277777777777778,0.254587538608658,0.916515138991168,0,0,0.911716441245678,1,NA,"GO:0048548",71,"FALSE",-0.00611249997329052,0.249303819477832,0.328529844845214
"1111","enu","3","regulation of plasma membrane bounded cell projection assembly",-0.340800030052092,0.996755482447307,6.75,2.25,1.74602723664641,0.776012105176184,7.33333333333333,2.44444444444444,0.284201861348515,1,NA,"GO:0120032",43,"FALSE",-0.314485686838058,-0.0263143432140344,0.328529844845214
"1112","enu","3","regulation of protein catabolic process",-0.576117272096651,0.0891924629438095,10.5833333333333,3.52777777777778,0.411073571859687,0.116524792023218,15.1666666666667,5.05555555555556,0.237875322641175,1,NA,"GO:0042176",22,"FALSE",-0.239437526956274,-0.336679745140377,0.328529844845214
"1113","enu","3","regulation of protein dephosphorylation",-0.404594791446313,0.239849278152973,2.16666666666667,0.722222222222222,0.254587538608658,0.352505822688911,3,1,0.911283351880015,1,NA,"GO:0035304",34,"FALSE",-0.240426857204507,-0.164167934241807,0.328529844845214
"1114","enu","3","regulation of protein modification by small protein conjugation or removal",-0.279772356187661,0.462330897257617,9.83333333333333,3.27777777777778,1.20569635634504,0.367839566342554,11,3.66666666666667,0.765442850684039,1,NA,"GO:1903320",61,"FALSE",-0.281890545764475,0.00211818957681348,0.328529844845214
"1115","enu","3","regulation of protein stability",-0.430374477694063,0.215669933563467,9.25,3.08333333333333,0.740682868109632,0.240221470738259,13.0833333333333,4.36111111111111,0.794497740414761,1,NA,"GO:0031647",33,"FALSE",-0.221162239902529,-0.209212237791534,0.328529844845214
"1116","enu","3","regulation of protein-containing complex assembly",-0.203012899546456,0.427212726614924,14.8333333333333,4.94444444444444,1.60150392282218,0.32389966978426,16.3333333333333,5.44444444444444,0.827543804075804,1,NA,"GO:0043254",85,"FALSE",-0.137538116410825,-0.0654747831356303,0.328529844845214
"1117","enu","3","regulation of response to DNA damage stimulus",-0.663672913581235,0.665722985344923,9,3,1.76383420737639,0.587944735792131,14,4.66666666666667,0.0967235992779014,1,NA,"GO:2001020",20,"FALSE",-0.135669906711046,-0.528003006870189,0.328529844845214
"1118","enu","3","regulation of small molecule metabolic process",0.0184766880947326,0.421468893124787,13,4.33333333333333,1.20185042515466,0.277350098112615,11.5833333333333,3.86111111111111,0.802630126968896,1,NA,"GO:0062012",526,"FALSE",-0.296491893199467,0.3149685812942,0.328529844845214
"1119","enu","3","regulation of stem cell differentiation",0.077067708633815,0.385634559123404,3.75,1.25,0.463980363569168,0.371184290855335,3,1,0.99789606609847,1,NA,"GO:2000736",241,"FALSE",-0.140520068356807,0.217587776990622,0.328529844845214
"1120","enu","3","regulation of steroid hormone biosynthetic process",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.995042190181711,1,NA,"GO:0090030",163,"FALSE",-0.14743802068977,0.258549131800881,0.328529844845214
"1121","enu","3","regulation of supramolecular fiber organization",-0.195106763556965,0.109800904301505,12.6666666666667,4.22222222222222,0.384900179459751,0.0911605688194146,14,4.66666666666667,0.745065532369537,1,NA,"GO:1902903",93,"FALSE",-0.155831351409303,-0.0392754121476613,0.328529844845214
"1122","enu","3","regulation of translational fidelity",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006450",747,"FALSE",-0.159147858712829,0.159147858712829,0.328529844845214
"1123","enu","3","regulation of type I interferon-mediated signaling pathway",0.0209690972823189,0.365238713057551,0.833333333333333,0.277777777777778,0.254587538608658,0.916515138991168,0.666666666666667,0.222222222222222,0.989248451685629,1,NA,"GO:0060338",451,"FALSE",-0.0137939858357755,0.0347630831180944,0.328529844845214
"1124","enu","3","regulation of ubiquitin-protein transferase activity",-0.0931809919324631,0.402983301022203,3.16666666666667,1.05555555555556,0.419435246403931,0.397359707119513,2.75,0.916666666666667,0.698889503362147,1,NA,"GO:0051438",193,"FALSE",-0.364062132588226,0.270881140655763,0.328529844845214
"1125","enu","3","regulation of vacuole organization",-0.370008333173076,0.20112471966695,1.91666666666667,0.638888888888889,0.375770812735241,0.588163011237769,2.75,0.916666666666667,0.978103987351475,1,NA,"GO:0044088",39,"FALSE",-0.147186230577807,-0.22282210259527,0.328529844845214
"1126","enu","3","release of cytochrome c from mitochondria",-0.268337499919872,0.351830195114692,1.58333333333333,0.527777777777778,0.411073571859687,0.778876241418355,2.25,0.75,0.993395965942925,1,NA,"GO:0001836",63,"FALSE",-0.136614031067769,-0.131723468852102,0.328529844845214
"1127","enu","3","renal system development",-0.533513527942726,0.413022365910943,8.41666666666667,2.80555555555556,0.502309481111809,0.179041003168566,10.6666666666667,3.55555555555556,0.0568920604345891,1,NA,"GO:0072001",25,"FALSE",-0.132946431326314,-0.400567096616412,0.328529844845214
"1128","enu","3","respiratory system development",0.0380083067272512,0.467662441522742,8.58333333333333,2.86111111111111,1.21430516635524,0.424417339696978,7,2.33333333333333,0.120046596193154,1,NA,"GO:0060541",385,"FALSE",-0.0923470528181241,0.130355359545375,0.328529844845214
"1129","enu","3","respiratory tube development",-0.373493148616989,0.116232801084819,5.16666666666667,1.72222222222222,0.254587538608658,0.14782502241793,6.33333333333333,2.11111111111111,0.613493863824988,1,NA,"GO:0030323",39,"FALSE",-0.245687908902834,-0.127805239714155,0.328529844845214
"1130","enu","3","response to acid chemical",-0.142425697770262,1.1193368812939,4.5,1.5,1.5,1,4,1.33333333333333,0.404506897552646,1,NA,"GO:0001101",129,"FALSE",-0.158754264353339,0.016328566583077,0.328529844845214
"1131","enu","3","response to amino acid",-0.111111111111111,0.192450089729875,3.25,1.08333333333333,0.363241578628389,0.335299918733898,3.33333333333333,1.11111111111111,0.998001529427327,1,NA,"GO:0043200",163,"FALSE",-0.387145391930189,0.276034280819078,0.328529844845214
"1132","enu","3","response to amino acid starvation",-0.0901420138287922,0.53715655516636,2.66666666666667,0.888888888888889,0.509175077217316,0.57282196186948,2.5,0.833333333333333,0.909101297251448,1,NA,"GO:1990928",193,"FALSE",-0.0332289219632813,-0.0569130918655109,0.328529844845214
"1133","enu","3","response to arsenic-containing substance",0.722765278018164,0.420874431852534,2.58333333333333,0.861111111111111,0.554860676539949,0.644354334046393,0,0,0.430833002621151,1,NA,"GO:0046685",16,"FALSE",-0.0248464589217355,0.7476117369399,0.328529844845214
"1134","enu","3","response to endoplasmic reticulum stress",-0.35083079643311,0.38402736421156,8.91666666666667,2.97222222222222,1.17949298586456,0.396838761599292,11.25,3.75,0.75818193099136,1,NA,"GO:0034976",42,"FALSE",-0.233411702423547,-0.117419094009564,0.328529844845214
"1135","enu","3","response to fluid shear stress",0.308187152918003,0.274946879015005,1.75,0.583333333333333,0.220479275922049,0.377964473009227,0.583333333333333,0.194444444444444,0.705027726734877,1,NA,"GO:0034405",54,"FALSE",-0.32767337985666,0.635860532774664,0.328529844845214
"1136","enu","3","response to insulin",-0.129619585141645,0.440026401053685,9.66666666666667,3.22222222222222,1.57527187541754,0.488877478577856,10,3.33333333333333,0.977735101200336,1,NA,"GO:0032868",156,"FALSE",-0.182616771168809,0.0529971860271633,0.328529844845214
"1137","enu","3","response to ionizing radiation",-0.473308333814104,0.392065825265444,4.08333333333333,1.36111111111111,0.625462791622095,0.459523683640723,6.33333333333333,2.11111111111111,0.868049829402609,1,NA,"GO:0010212",28,"FALSE",-0.207746842119787,-0.265561491694317,0.328529844845214
"1138","enu","3","response to oxidative stress",-0.235470449361253,0.393838207758998,16.25,5.41666666666667,1.88377575924289,0.347773986321764,17.3333333333333,5.77777777777778,0.339068456825749,1,NA,"GO:0006979",74,"FALSE",-0.167841308533979,-0.0676291408272743,0.328529844845214
"1139","enu","3","response to oxygen levels",-0.380840606841477,0.818189154329344,10.0833333333333,3.36111111111111,1.8640110077564,0.554581787431657,11.8333333333333,3.94444444444444,0.21917399712125,1,NA,"GO:0070482",38,"FALSE",-0.143000674569339,-0.237839932272138,0.328529844845214
"1140","enu","3","response to reactive oxygen species",-0.473670489537088,0.44884756604935,5.83333333333333,1.94444444444444,0.481125224324688,0.247435829652697,7.91666666666667,2.63888888888889,0.347821291634118,1,NA,"GO:0000302",28,"FALSE",-0.149790253374694,-0.323880236162394,0.328529844845214
"1141","enu","3","response to sterol depletion",0.287218055635684,0.267162291360244,1,0.333333333333333,0.333333333333333,1,0,0,0.858929961883159,1,NA,"GO:0006991",57,"FALSE",-0.0633222100912191,0.350540265726904,0.328529844845214
"1142","enu","3","response to topologically incorrect protein",-0.43490694813084,0.469891427259889,5.33333333333333,1.77777777777778,1.07151675122144,0.60272817256206,7,2.33333333333333,0.764108815484802,1,NA,"GO:0035966",33,"FALSE",-0.213315657884173,-0.221591290246667,0.328529844845214
"1143","enu","3","response to transforming growth factor beta",-0.201938624209783,0.339766649030973,10,3.33333333333333,0.881917103688197,0.264575131106459,10.6666666666667,3.55555555555556,0.700532610696716,1,NA,"GO:0071559",85,"FALSE",-0.132274012565181,-0.0696646116446018,0.328529844845214
"1144","enu","3","response to UV",-0.294569791927085,0.663682685997484,5.66666666666667,1.88888888888889,1.26197963240006,0.668106864211797,6.33333333333333,2.11111111111111,0.743936481148668,1,NA,"GO:0009411",55,"FALSE",-0.211038604357244,-0.083531187569841,0.328529844845214
"1145","enu","3","response to virus",-0.181076671345458,0.301148059654858,13.25,4.41666666666667,0.845740963757685,0.19148852009608,14.3333333333333,4.77777777777778,0.836375652875239,1,NA,"GO:0009615",99,"FALSE",-0.135607964305646,-0.0454687070398121,0.328529844845214
"1146","enu","3","rhythmic process",-0.182511499577886,0.12416217226814,9.66666666666667,3.22222222222222,0.38490017945975,0.119451779832336,10.9166666666667,3.63888888888889,0.886139003467429,1,NA,"GO:0048511",99,"FALSE",-0.291792557550925,0.10928105797304,0.328529844845214
"1147","enu","3","ribonucleoprotein complex assembly",-0.312809308444489,0.443459918484018,7.33333333333333,2.44444444444444,0.962250448649376,0.393647910811109,8.83333333333333,2.94444444444444,0.697968333371887,1,NA,"GO:0022618",49,"FALSE",-0.138114161173142,-0.174695147271348,0.328529844845214
"1148","enu","3","ribonucleoprotein complex subunit organization",-0.0896441830510908,0.322970361814229,9,3,0.666666666666667,0.222222222222222,9.33333333333333,3.11111111111111,0.989070301797735,1,NA,"GO:0071826",220,"FALSE",-0.0815562738984727,-0.00808790915261813,0.328529844845214
"1149","enu","3","ribonucleotide metabolic process",-0.106502974726457,0.303568813031865,16.5,5.5,1.58989866902824,0.289072485277862,17,5.66666666666667,0.888123162713852,1,NA,"GO:0009259",180,"FALSE",0.0241547712283503,-0.130657745954807,0.328529844845214
"1150","enu","3","ribose phosphate metabolic process",-0.498700081875522,0.405429730723102,12.5833333333333,4.19444444444444,0.834721066739818,0.199006347037307,17.6666666666667,5.88888888888889,0.246136479124828,1,NA,"GO:0019693",27,"FALSE",-0.117325666997565,-0.381374414877957,0.328529844845214
